
MeasDateTime,snow depth  platform;  ultrasonic depth pinger on platform; (cm)
2017-12-05 00:00:00,98.61
2017-12-06 00:00:00,98.15
2017-12-07 00:00:00,98.08
2017-12-08 00:00:00,96.92
2017-12-09 00:00:00,96.63
2017-12-10 00:00:00,96.70
2017-12-11 00:00:00,96.09
2017-12-12 00:00:00,96.48
2017-12-13 00:00:00,96.14
2017-12-14 00:00:00,96.55
2017-12-15 00:00:00,95.09
